"nameWithOwner","npm_pkg","state","updated_version","updated_hash","updated_coverage_lines_total","updated_coverage_lines_covered","updated_coverage_lines_skipped","updated_coverage_lines_pct","updated_coverage_statements_total","updated_coverage_statements_covered","updated_coverage_statements_skipped","updated_coverage_statements_pct","updated_tests","prev_version","prev_hash","prev_coverage_lines_total","prev_coverage_lines_covered","prev_coverage_lines_skipped","prev_coverage_lines_pct","prev_coverage_statements_total","prev_coverage_statements_covered","prev_coverage_statements_skipped","prev_coverage_statements_pct","prev_tests","stats_failure","stats_success","testCases_change","testCases_insert","testCases_delete","testCases_unchanged","otherCodes_change","otherCodes_delete","otherCodes_unchanged","isBreaking","error","matsudaPrediction","maekawa_hasPotentialBreaking","maekawa_isInserted","maekawa_isDeleted","maekawa_isExpectChanged","maekawa_isAssertionInserted","maekawa","updated_coverage","prev_coverage"
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.11","e2aa504f99bba50460bc594a38ceb6095859d136",,,,,,,,,12,"0.3.10","f1524fde64e65112ef81ace156e8ce32565c36f4",,,,,,,,,12,0,5,0,0,0,12,0,0,1,false,"unexpected-error",false,,,,,,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.12","e729eadd7e881a64b1948cb34a7c45c232e1e5b0",,,,,,,,,12,"0.3.11","e2aa504f99bba50460bc594a38ceb6095859d136",,,,,,,,,12,0,5,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.13","4238d45ffbae5692d6d28d702cb93d2d0e92b2ab",,,,,,,,,12,"0.3.12","e729eadd7e881a64b1948cb34a7c45c232e1e5b0",,,,,,,,,12,0,5,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.14","e53bcdd52a034166fdc8b1c1516cbc15051d3bb5",,,,,,,,,12,"0.3.13","4238d45ffbae5692d6d28d702cb93d2d0e92b2ab",,,,,,,,,12,0,7,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","1.0.0","b8a1ff69353f6e521f4e038c6b4f4118b84628fb",,,,,,,,,20,"0.3.14","e53bcdd52a034166fdc8b1c1516cbc15051d3bb5",,,,,,,,,12,0,7,0,8,0,12,0,0,1,false,"unexpected-error",false,,,,,,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.7","bb7199b2520049c874c86b246b80250031952a7e",,,,,,,,,12,"0.3.6","4fcc5a55c162131ba6444b593b3c5972abf46f10",,,,,,,,,12,0,2,0,0,0,12,1,0,1,false,"unexpected-error",true,,,,,,,,
"gulpjs/vinyl-fs","vinyl-fs","failure","0.1.3","ba4ff9a39c5120abd3190f3bdd5508358924094b",,,,,,,,,9,"0.1.2","2ca451f8b5093358830f15cf9808893c97c54ad4",92,91,0,98.91,100,96,0,96,9,3,0,0,0,0,9,0,0,1,true,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.2.0","ecd30fe9917214562bb05415b13a72eb49828ef8",94,93,0,98.93,102,98,0,96.07,12,"0.1.4","bc7115139fb23aceea9ec4d48b3ffede9b1e0b17",92,91,0,98.91,100,96,0,96,9,0,1,1,3,0,8,0,0,1,false,,true,true,true,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.2.1","c010fe53f687459bfe8f8097bf3efe7cfe42afdd",,,,,,,,,12,"0.2.0","ecd30fe9917214562bb05415b13a72eb49828ef8",94,93,0,98.93,102,98,0,96.07,12,0,1,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.0","cd43f457f3e1987a0483aaec63617c771248e04b",,,,,,,,,12,"0.2.1","c010fe53f687459bfe8f8097bf3efe7cfe42afdd",,,,,,,,,12,0,1,9,0,0,3,0,0,1,false,"unexpected-error",true,,,,,,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.1","70397951a5edbc01a3faf55941c0323d59f00189",,,,,,,,,12,"0.3.0","cd43f457f3e1987a0483aaec63617c771248e04b",,,,,,,,,12,0,1,0,0,0,12,0,0,1,false,"unexpected-error",false,,,,,,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.2","b18adc9cdc970c469409e0c73b6e361b50d4764a",,,,,,,,,12,"0.3.1","70397951a5edbc01a3faf55941c0323d59f00189",,,,,,,,,12,0,1,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.3","c30251cd092bd6aee3c6af2dfe4128e0718e94fa",,,,,,,,,12,"0.3.2","b18adc9cdc970c469409e0c73b6e361b50d4764a",,,,,,,,,12,0,1,0,0,0,12,0,0,1,false,"unexpected-error",false,,,,,,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.4","49ec5ebd600e1cf00f9df56c084a8c7a06fe2621",,,,,,,,,12,"0.3.3","c30251cd092bd6aee3c6af2dfe4128e0718e94fa",,,,,,,,,12,0,1,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.5","aea53a34ce8b48f34c9b63dfe102eaadd73cec8d",,,,,,,,,12,"0.3.4","49ec5ebd600e1cf00f9df56c084a8c7a06fe2621",,,,,,,,,12,0,1,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.3.6","4fcc5a55c162131ba6444b593b3c5972abf46f10",,,,,,,,,12,"0.3.5","aea53a34ce8b48f34c9b63dfe102eaadd73cec8d",,,,,,,,,12,0,1,0,0,0,12,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.1.1","7244bb5604f8a4c6b27697478d2676e8972c26fa",86,85,0,98.83,91,90,0,98.9,6,"0.1.0","f5bdd7b62320f712832974ae130b68cecd6b2f4f",86,85,0,98.83,91,90,0,98.9,6,0,1,0,0,0,6,0,0,1,false,,false,false,false,false,false,false,,,
"gulpjs/vinyl-fs","vinyl-fs","success","0.1.2","2ca451f8b5093358830f15cf9808893c97c54ad4",92,91,0,98.91,100,96,0,96,9,"0.1.1","7244bb5604f8a4c6b27697478d2676e8972c26fa",86,85,0,98.83,91,90,0,98.9,6,0,1,0,3,0,6,0,0,1,false,"unexpected-error",false,,,,,,,,
"helmetjs/helmet","helmet","success","3.1.0","6d81663e1fd885a8073681d9cb3113ff32014874",29,29,0,100,30,30,0,100,16,"3.0.0","164d3b98b22a3da04385dde0f27211ade6b76496",29,29,0,100,30,30,0,100,16,0,12,0,0,0,16,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.2.0","de3cae2029495659885075d2a46c6ba44a623897",29,29,0,100,30,30,0,100,16,"3.1.0","6d81663e1fd885a8073681d9cb3113ff32014874",29,29,0,100,30,30,0,100,16,0,13,0,0,0,16,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.3.0","5e6f31fa190f775f202fbca356a03861eb1cff2d",29,29,0,100,30,30,0,100,16,"3.2.0","de3cae2029495659885075d2a46c6ba44a623897",29,29,0,100,30,30,0,100,16,0,13,0,0,0,16,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.4.0","5160ad235eb3f7395e396a5a08cd5381d16c004a",29,29,0,100,30,30,0,100,16,"3.3.0","5e6f31fa190f775f202fbca356a03861eb1cff2d",29,29,0,100,30,30,0,100,16,0,15,0,0,0,16,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.4.1","c18c03cc90bd7ad6c961e8473dbb021ea74af7ca",29,29,0,100,30,30,0,100,16,"3.4.0","5160ad235eb3f7395e396a5a08cd5381d16c004a",29,29,0,100,30,30,0,100,16,0,16,0,0,0,16,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.5.0","ebd0d35495470708be42750204060a7f96bbd01d",29,29,0,100,30,30,0,100,16,"3.4.1","c18c03cc90bd7ad6c961e8473dbb021ea74af7ca",29,29,0,100,30,30,0,100,16,0,16,0,0,0,16,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.6.0","3d76e64724c4933f005aace744f7225823656cc4",30,30,0,100,31,31,0,100,17,"3.5.0","ebd0d35495470708be42750204060a7f96bbd01d",29,29,0,100,30,30,0,100,16,0,19,5,1,0,11,0,0,1,false,,true,true,true,false,false,false,,,
"helmetjs/helmet","helmet","success","3.6.1","60db9c568708fede85b8140cb9cde3f8e7c5e41c",30,30,0,100,31,31,0,100,17,"3.6.0","3d76e64724c4933f005aace744f7225823656cc4",30,30,0,100,31,31,0,100,17,0,19,0,0,0,17,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.7.0","146594fa67e1ab958fe5d405c9b497aae7341ff7",33,33,0,100,33,33,0,100,18,"3.6.1","60db9c568708fede85b8140cb9cde3f8e7c5e41c",30,30,0,100,31,31,0,100,17,0,21,0,1,0,17,0,0,1,false,,false,true,true,false,false,false,,,
"helmetjs/helmet","helmet","success","3.8.0","3ca899155e80d73b62b350225f42119e0e86d612",33,33,0,100,33,33,0,100,18,"3.7.0","146594fa67e1ab958fe5d405c9b497aae7341ff7",33,33,0,100,33,33,0,100,18,0,21,0,0,0,18,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.8.1","5587ecc927cd53392c366457a8d856c421b1cba7",33,33,0,100,33,33,0,100,18,"3.8.0","3ca899155e80d73b62b350225f42119e0e86d612",33,33,0,100,33,33,0,100,18,0,21,0,0,0,18,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","failure","3.8.2","c2d0810cd84305c990316c8b0d7f08aa590256ca",33,33,0,100,33,33,0,100,18,"3.8.1","5587ecc927cd53392c366457a8d856c421b1cba7",33,33,0,100,33,33,0,100,18,1,22,0,0,0,18,0,0,1,true,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.9.0","27029cd46a43bf526c66c62b3f2bd49e5fb4cff7",39,39,0,100,41,40,0,97.56,19,"3.8.2","c2d0810cd84305c990316c8b0d7f08aa590256ca",33,33,0,100,33,33,0,100,18,0,25,0,1,0,18,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.10.0","1369653b2af831841e3261ca63e1540455ae9d34",39,39,0,100,41,40,0,97.56,19,"3.9.0","27029cd46a43bf526c66c62b3f2bd49e5fb4cff7",39,39,0,100,41,40,0,97.56,19,0,33,0,0,0,19,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.11.0","2db13e90fdc146db0f72dbc105e8595405932687",39,39,0,100,41,40,0,97.56,20,"3.10.0","1369653b2af831841e3261ca63e1540455ae9d34",39,39,0,100,41,40,0,97.56,19,0,33,0,1,0,19,0,0,1,false,,false,true,true,false,false,false,,,
"helmetjs/helmet","helmet","failure","3.12.0","89f6b9092db43d69b874dceb4271ffc16b11e5e1",39,39,0,100,41,40,0,97.56,20,"3.11.0","2db13e90fdc146db0f72dbc105e8595405932687",39,39,0,100,41,40,0,97.56,20,1,34,0,0,0,20,0,0,1,true,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.12.1","65d04cb7a078058a8328bdcaecd8b5c972fabd28",39,39,0,100,41,40,0,97.56,20,"3.12.0","89f6b9092db43d69b874dceb4271ffc16b11e5e1",39,39,0,100,41,40,0,97.56,20,0,34,0,0,0,20,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.12.2","119a5c929dfd333d0dab6136534de8d5191a0b5b",39,39,0,100,41,40,0,97.56,20,"3.12.1","65d04cb7a078058a8328bdcaecd8b5c972fabd28",39,39,0,100,41,40,0,97.56,20,0,34,0,0,0,20,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.13.0","d75a4a34002bcd66d06723b175c50105fd4e4e11",40,40,0,100,42,41,0,97.61,21,"3.12.2","119a5c929dfd333d0dab6136534de8d5191a0b5b",39,39,0,100,41,40,0,97.56,20,0,34,16,1,0,4,1,0,0,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","failure","3.14.0","d81dc40af8867a6c33ae51005dc1f6744bed2c06",41,41,0,100,43,42,0,97.67,22,"3.13.0","d75a4a34002bcd66d06723b175c50105fd4e4e11",40,40,0,100,42,41,0,97.61,21,1,33,0,1,0,21,0,0,1,true,,false,true,true,false,false,false,,,
"helmetjs/helmet","helmet","success","3.15.0","d36ae472a576a224380e3378254b476ad4884c1b",41,41,0,100,43,42,0,97.67,22,"3.14.0","d81dc40af8867a6c33ae51005dc1f6744bed2c06",41,41,0,100,43,42,0,97.67,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.15.1","f545a949646ae291f65e286989e5508504e29cb2",42,42,0,100,44,43,0,97.72,22,"3.15.0","d36ae472a576a224380e3378254b476ad4884c1b",41,41,0,100,43,42,0,97.67,22,0,33,14,1,1,7,1,0,1,false,,true,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.16.0","123e93ced0ad903b72cfd95da0537355ccd4abb9",42,42,0,100,44,43,0,97.72,22,"3.15.1","f545a949646ae291f65e286989e5508504e29cb2",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.17.0","87f8d15b6708f728c7969ccc5aee1a1517a076b5",42,42,0,100,44,43,0,97.72,22,"3.16.0","123e93ced0ad903b72cfd95da0537355ccd4abb9",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.18.0","238d3a4c35b6f2ea13b12957dd0cd0a6e332df88",42,42,0,100,44,43,0,97.72,22,"3.17.0","87f8d15b6708f728c7969ccc5aee1a1517a076b5",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.19.0","17707ae8853762d0015a31a9495ad0bfb91809ea",42,42,0,100,44,43,0,97.72,22,"3.18.0","238d3a4c35b6f2ea13b12957dd0cd0a6e332df88",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.20.0","b2a3700383c8f4b1dd0c77eb4d068a80df6da28a",42,42,0,100,44,43,0,97.72,22,"3.19.0","17707ae8853762d0015a31a9495ad0bfb91809ea",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.20.1","968fabdcde3cbadf93597f0430eb2197a02afcd0",42,42,0,100,44,43,0,97.72,22,"3.20.0","b2a3700383c8f4b1dd0c77eb4d068a80df6da28a",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.21.0","0dad3c27179a12dc51af73dc2ca63f5840326628",42,42,0,100,44,43,0,97.72,22,"3.20.1","968fabdcde3cbadf93597f0430eb2197a02afcd0",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,1,0,1,false,,true,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.21.1","5d964d459abf807dcd6d614072fa6509b8641c3f",42,42,0,100,44,43,0,97.72,22,"3.21.0","0dad3c27179a12dc51af73dc2ca63f5840326628",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.21.2","2b37fcf91c775a4cc63a29694168e87b8a9ac9ed",42,42,0,100,44,43,0,97.72,22,"3.21.1","5d964d459abf807dcd6d614072fa6509b8641c3f",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.21.3","903c88e90f71f0fe331053e32f5a0e02aeb7cae3",42,42,0,100,44,43,0,97.72,22,"3.21.2","2b37fcf91c775a4cc63a29694168e87b8a9ac9ed",42,42,0,100,44,43,0,97.72,22,0,33,0,0,0,22,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.22.0","6b78d652686fddb06b2626e1edceddad46a523a9",42,42,0,100,44,43,0,97.72,22,"3.21.3","903c88e90f71f0fe331053e32f5a0e02aeb7cae3",42,42,0,100,44,43,0,97.72,22,0,33,2,1,1,19,1,0,1,false,,true,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.22.1","3713f2c538858fe91d6825dfabc38f2384f2ee00",,,,,,,,,22,"3.22.0","6b78d652686fddb06b2626e1edceddad46a523a9",42,42,0,100,44,43,0,97.72,22,0,33,22,0,0,0,0,2,0,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","3.23.0","d93cdb6be25ca43979c8f98a91deefb303ee0d9f",,,,,,,,,22,"3.22.1","3713f2c538858fe91d6825dfabc38f2384f2ee00",,,,,,,,,22,0,33,0,1,1,21,1,0,1,false,,true,true,false,false,true,false,,,
"helmetjs/helmet","helmet","failure","3.23.1","b120eb42cd5439d7f945def61a0c89f61193e657",,,,,,,,,23,"3.23.0","d93cdb6be25ca43979c8f98a91deefb303ee0d9f",,,,,,,,,22,1,32,0,2,1,21,1,0,1,true,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","3.23.2","16243e6403bfa3b9381a424304747fa26d349b79",,,,,,,,,26,"3.23.1","b120eb42cd5439d7f945def61a0c89f61193e657",,,,,,,,,23,0,32,0,4,1,22,1,0,1,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","failure","3.23.3","3edd5e1514798066db78c24aca80192961888a2f",,,,,,,,,42,"3.23.2","16243e6403bfa3b9381a424304747fa26d349b79",,,,,,,,,26,1,31,0,18,2,24,1,0,1,true,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","failure","4.0.0-alpha.1","2f8d9a74681ba63efe6c341588bc39ca6d81d15a",,,,,,,,,72,"3.23.3","3edd5e1514798066db78c24aca80192961888a2f",,,,,,,,,42,4,27,5,56,26,11,1,1,1,true,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","4.0.0-rc.1","c813f916a1aef82d586e3b411b7df7c6de0046de",,,,,,,,,73,"4.0.0-alpha.1","2f8d9a74681ba63efe6c341588bc39ca6d81d15a",,,,,,,,,72,0,27,13,1,0,59,1,0,1,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","4.0.0-rc.2","83508e86ad5b3ae4a1214053aaf9da4b85dc5645",,,,,,,,,73,"4.0.0-rc.1","c813f916a1aef82d586e3b411b7df7c6de0046de",,,,,,,,,73,0,27,0,0,0,73,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","4.0.0","bdb09348c17c78698b0c94f0f6cc6b3968cd43f9",,,,,,,,,73,"4.0.0-rc.2","83508e86ad5b3ae4a1214053aaf9da4b85dc5645",,,,,,,,,73,0,27,0,0,0,73,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","4.1.0-rc.1","ac1fa186af7c391db91f4ecc9cc2e4d8e26fb637",,,,,,,,,76,"4.0.0","bdb09348c17c78698b0c94f0f6cc6b3968cd43f9",,,,,,,,,73,0,27,0,3,0,73,1,0,1,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","4.1.0-rc.2","14f279f953ddf092517a0573b7d1b1d9e35b8374",,,,,,,,,76,"4.1.0-rc.1","ac1fa186af7c391db91f4ecc9cc2e4d8e26fb637",,,,,,,,,76,0,27,0,0,0,76,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","4.1.0","0b1137f75f27f4448ca6116697a06bf0c3a99c71",,,,,,,,,76,"4.1.0-rc.2","14f279f953ddf092517a0573b7d1b1d9e35b8374",,,,,,,,,76,0,27,0,0,0,76,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","4.1.1","e95fe5ab37ea7bc310ce5558c5ecec8a318fe296",,,,,,,,,76,"4.1.0","0b1137f75f27f4448ca6116697a06bf0c3a99c71",,,,,,,,,76,0,27,0,0,0,76,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","4.2.0","d491d281eb1cc55380046532d24fbc314af836e0",,,,,,,,,78,"4.1.1","e95fe5ab37ea7bc310ce5558c5ecec8a318fe296",,,,,,,,,76,0,27,10,2,0,66,1,0,1,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","4.3.0","4a721ec2d21366af0e7a34ae4d9cb142c2389923",,,,,,,,,80,"4.2.0","d491d281eb1cc55380046532d24fbc314af836e0",,,,,,,,,78,0,27,2,3,1,75,1,0,1,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","4.3.1","042ee406c753c492a84d7c771010e38477f8c5cb",,,,,,,,,80,"4.3.0","4a721ec2d21366af0e7a34ae4d9cb142c2389923",,,,,,,,,80,0,27,0,0,0,80,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","failure","4.4.0","9e984b1c53a50c5e7e2c53c1cd7ef176bd2d8577",,,,,,,,,84,"4.3.1","042ee406c753c492a84d7c771010e38477f8c5cb",,,,,,,,,80,1,26,1,4,0,79,1,0,1,true,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","4.4.1","77bf87b09039a24c3172bc2cc0a5a5b24804fd09",,,,,,,,,85,"4.4.0","9e984b1c53a50c5e7e2c53c1cd7ef176bd2d8577",,,,,,,,,84,0,26,1,1,0,83,0,1,1,false,"unexpected-error",true,,,,,,,,
"helmetjs/helmet","helmet","success","1.2.0","263de4902cf917d01491f562563754d46bc0053d",13,13,0,100,13,13,0,100,2,"1.1.0","837ba110b536cdb3f85598ba805e64368ce52fc1",13,13,0,100,13,13,0,100,2,0,6,0,0,0,2,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","1.3.0","aaf9130997ece10ec5cf03b4d6a60f730c016bc2",13,13,0,100,13,13,0,100,2,"1.2.0","263de4902cf917d01491f562563754d46bc0053d",13,13,0,100,13,13,0,100,2,0,6,0,0,0,2,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","2.0.0","9c8f0473872c3d1caef218ae947a16974d23b8fb",26,26,0,100,27,27,0,100,15,"1.3.0","aaf9130997ece10ec5cf03b4d6a60f730c016bc2",13,13,0,100,13,13,0,100,2,0,8,1,14,1,0,1,0,0,false,,true,true,false,false,true,false,,,
"helmetjs/helmet","helmet","success","2.1.0","c840e440d075e82fee279cab353d8ba15a42bce2",26,26,0,100,27,27,0,100,15,"2.0.0","9c8f0473872c3d1caef218ae947a16974d23b8fb",26,26,0,100,27,27,0,100,15,0,8,0,0,0,15,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","2.1.1","b6d6c32f20a52457a8946755e77d0b712c474751",26,26,0,100,27,27,0,100,15,"2.1.0","c840e440d075e82fee279cab353d8ba15a42bce2",26,26,0,100,27,27,0,100,15,0,9,0,0,0,15,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","2.1.2","df23283e465de52e1a38ee3b2acc5a46d8ba0e8b",26,26,0,100,27,27,0,100,15,"2.1.1","b6d6c32f20a52457a8946755e77d0b712c474751",26,26,0,100,27,27,0,100,15,0,10,0,0,0,15,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","2.1.3","07809492edb53309535f673d22e4b4bffbf01a92",32,32,0,100,33,33,0,100,15,"2.1.2","df23283e465de52e1a38ee3b2acc5a46d8ba0e8b",26,26,0,100,27,27,0,100,15,0,10,0,0,0,15,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","2.2.0","54597f55ebd2f05a1bff3b4fb8d8a55e7f0d54ca",29,29,0,100,30,30,0,100,16,"2.1.3","07809492edb53309535f673d22e4b4bffbf01a92",32,32,0,100,33,33,0,100,15,0,10,0,1,0,15,0,0,1,false,,false,true,true,false,false,false,,,
"helmetjs/helmet","helmet","success","2.3.0","f694279774150bce7fe2d39b08dae786fdd91adc",29,29,0,100,30,30,0,100,16,"2.2.0","54597f55ebd2f05a1bff3b4fb8d8a55e7f0d54ca",29,29,0,100,30,30,0,100,16,0,10,0,0,0,16,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","3.0.0","164d3b98b22a3da04385dde0f27211ade6b76496",29,29,0,100,30,30,0,100,16,"2.3.0","f694279774150bce7fe2d39b08dae786fdd91adc",29,29,0,100,30,30,0,100,16,0,10,1,0,0,15,0,0,1,false,,true,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","0.14.0","22ba881f14255e0ec23dbbaaa15905ef9506bf7c",20,20,0,100,20,20,0,100,7,"0.13.0","0802c5a6db34eb6e882332526252d5e42cc562ed",20,20,0,100,20,20,0,100,7,0,3,0,0,0,7,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","0.15.0","364700593b03880446987ac3a79b601e2b907b7d",20,20,0,100,20,20,0,100,7,"0.14.0","22ba881f14255e0ec23dbbaaa15905ef9506bf7c",20,20,0,100,20,20,0,100,7,0,3,0,0,0,7,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","1.0.0","141ffc091a3b8a568fd80fb1250b0476dc19466f",13,13,0,100,13,13,0,100,2,"0.15.0","364700593b03880446987ac3a79b601e2b907b7d",20,20,0,100,20,20,0,100,7,0,3,2,0,5,0,0,1,1,false,,true,true,false,true,false,false,,,
"helmetjs/helmet","helmet","success","1.0.1","6974d2ce05ec9eb576b194a026fd146a1106c5b9",13,13,0,100,13,13,0,100,2,"1.0.0","141ffc091a3b8a568fd80fb1250b0476dc19466f",13,13,0,100,13,13,0,100,2,0,5,0,0,0,2,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","1.0.2","4c53767515a9495e1d4c1cb5f5b65b8fdaf365b4",13,13,0,100,13,13,0,100,2,"1.0.1","6974d2ce05ec9eb576b194a026fd146a1106c5b9",13,13,0,100,13,13,0,100,2,0,5,0,0,0,2,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","1.1.0","837ba110b536cdb3f85598ba805e64368ce52fc1",13,13,0,100,13,13,0,100,2,"1.0.2","4c53767515a9495e1d4c1cb5f5b65b8fdaf365b4",13,13,0,100,13,13,0,100,2,0,5,0,0,0,2,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","0.7.1","013a135d475c547e7ddfab9d75a6423aa45b9ead",13,13,0,100,13,13,0,100,2,"0.7.0","64f8cd807061f752da641bd8f3e3a3f2754715ea",13,13,0,100,13,13,0,100,2,0,1,0,0,0,2,0,0,1,false,,false,false,false,false,false,false,,,
"helmetjs/helmet","helmet","success","0.8.0","e99bcb86e73a319463281e8aac9a914181900083",20,20,0,100,20,20,0,100,7,"0.7.1","013a135d475c547e7ddfab9d75a6423aa45b9ead",13,13,0,100,13,13,0,100,2,0,1,0,5,0,2,0,0,1,false,,false,true,false,false,false,true,,,
"helmetjs/helmet","helmet","success","0.9.0","57f9cc548d0db5d4389536b70f73fc86ae239c8c",20,20,0,100,20,20,0,100,7,"0.8.0","e99bcb86e73a319463281e8aac9a914181900083",20,20,0,100,20,20,0,100,7,0,1,0,0,0,7,0,0,1,false,,false,false,false,false,false,false,,,
